analysis,x,time,estimate,lcl,ucl,natrisk
Survival,1,1.8150581287,0.9834422143,0.9815321245,0.9851990105,
Survival,1,1.8271659344,0.9833211604,0.9813953315,0.9850923828,
Survival,1,1.8599778069,0.9831959603,0.9812534163,0.9849824737,
Survival,1,1.8696223801,0.9830696829,0.9811102838,0.9848716166,
Survival,1,1.8768601923,0.9829424741,0.9809661209,0.9847599214,
Survival,1,1.8780414556,0.9828150839,0.9808218823,0.9846479581,
Survival,1,1.9024645943,0.9826847198,0.980674014,0.984533604,
Survival,1,1.9062538623,0.9825539219,0.9805257556,0.9844187842,
Survival,1,1.9238038694,0.982420622,0.9803744712,0.9843019296,
Survival,1,1.9273117682,0.9822868136,0.9802227073,0.9841845482,
Survival,1,1.9304323755,0.9821526215,0.9800706211,0.9840667355,
Survival,1,1.9361981983,0.9820176548,0.9799177143,0.9839481957,
Survival,1,1.9405762636,0.9818821293,0.9797642611,0.9838290929,
Survival,1,1.9968317034,0.9817391645,0.9796014775,0.9837042201,
Survival,1,1.9980564382,0.9815960121,0.9794386486,0.9835790424,
Survival,1,1.9993167526,0.9814526925,0.9792757968,0.9834535783,
Survival,1,2,0.9814526925,0.9792757968,0.9834535783,6849
Survival,1,2.0192885617,0.9813061633,0.979109025,0.9833255363,
Survival,1,2.0198385006,0.9811595684,0.9789423677,0.9831972784,
Survival,1,2.034978981,0.9810108853,0.9787732319,0.9830672831,
Survival,1,2.0445439968,0.9808607459,0.9786024309,0.9829360231,
Survival,1,2.0516418114,0.9807094719,0.978430379,0.9828037388,
Survival,1,2.0552066209,0.9805576828,0.9782578703,0.9826708966,
Survival,1,2.0625523142,0.9804049955,0.9780844134,0.9825372085,
Survival,1,2.0803232651,0.9802493757,0.9779074053,0.9824011397,
Survival,1,2.081939583,0.9800934836,0.9777302576,0.9822646908,
Survival,1,2.0956301749,0.9799357094,0.9775509083,0.9821266491,
Survival,1,2.0980834321,0.9797776042,0.977371345,0.9819881825,
Survival,1,2.1040672473,0.9796184977,0.9771907087,0.9818487865,
Survival,1,2.112045746,0.9794581411,0.977008682,0.9817082724,
Survival,1,2.141588281,0.9792931103,0.9768208847,0.9815640562,
Survival,1,2.1438650881,0.9791276332,0.9766327406,0.981419316,
Survival,1,2.1636590238,0.9789592536,0.9764411002,0.9812722041,
Survival,1,2.2008694554,0.9787834663,0.9762401591,0.9811193559,
Survival,1,2.2065463755,0.9786065671,0.976038048,0.9809654572,
Survival,1,2.2437448837,0.9784226876,0.9758271644,0.9808061603,
Survival,1,2.2440774947,0.9782387044,0.9756164452,0.9806465364,
Survival,1,2.2917391754,0.9780462135,0.9753949467,0.9804804059,
Survival,1,2.3094061495,0.977850173,0.9751691441,0.9803113987,
Survival,1,2.321617739,0.9776519065,0.9749407793,0.9801404728,
Survival,1,2.3362772201,0.9774506193,0.9747088147,0.9799670462,
Survival,1,2.347048237,0.977247111,0.9744743055,0.9797916951,
Survival,1,2.350009157,0.977043178,0.9742396091,0.9796157256,
Survival,1,2.3512344154,0.9768388184,0.9740047156,0.979439143,
Survival,1,2.3701004571,0.9766304039,0.9737648795,0.9792592961,
Survival,1,2.37470657,0.9764211857,0.9735243617,0.9790785534,
Survival,1,2.3898162764,0.9762088279,0.9732801074,0.9788952078,
Survival,1,2.4140811034,0.9759906807,0.9730286501,0.978707324,
Survival,1,2.4347654732,0.9757680043,0.9727716495,0.9785158131,
Survival,1,2.4649960967,0.9755379246,0.9725053183,0.9783185987,
Survival,1,2.4814493435,0.9753031381,0.9722332277,0.9781176136,
Survival,1,2.485109505,0.9750676145,0.9719606453,0.9779156955,
Survival,1,2.4876553726,0.9748312345,0.9716874047,0.9777127661,
Survival,1,2.502407243,0.9745917182,0.9714104938,0.9775071851,
Survival,1,2.51434895,0.9743484959,0.9711291673,0.9772985362,
Survival,1,2.5558759289,0.9740940968,0.9708335222,0.9770814699,
Survival,1,2.6400529647,0.9738186177,0.9705101656,0.9768491167,
Survival,1,2.640140704,0.9735431386,0.9701875393,0.9766161525,
Survival,1,2.6404500311,0.9732672692,0.9698650889,0.9763823296,
Survival,1,2.650653847,0.9729890338,0.9695401408,0.9761462797,
Survival,1,2.653574622,0.9727098404,0.9692145826,0.9759089938,
Survival,1,2.6664530462,0.972427732,0.968885783,0.9756691019,
Survival,1,2.8539321957,0.9720931044,0.9684859358,0.9753927869,
Survival,1,2.8655201699,0.9717551027,0.9680826221,0.9751132089,
Survival,1,2.8914231128,0.9714074264,0.9676670566,0.9748262171,
Survival,1,2.9171943545,0.97105186,0.9672417741,0.9745329479,
Survival,1,3,0.97105186,0.9672417741,0.9745329479,2732
Survival,1,3.0883208041,0.970635992,0.9667319196,0.9742003152,
Survival,1,3.2004131546,0.9701735642,0.9661558857,0.9738379785,
Survival,1,3.2272450904,0.9696968204,0.9655617723,0.9734645705,
Survival,1,3.2327044162,0.9692167725,0.9649661216,0.9730863808,
Survival,1,3.2562057172,0.9687245344,0.9643556315,0.9726983057,
Survival,1,3.2634475033,0.9682290231,0.9637435815,0.972305545,
Survival,1,3.2691764929,0.9677314748,0.9631316569,0.9719089609,
Survival,1,3.4604346828,0.9671258856,0.9623602723,0.9714481074,
Survival,1,3.4615503329,0.966519917,0.9615940936,0.9709821808,
Survival,1,3.7070760037,0.9657497816,0.9605732211,0.9704284307,
Survival,1,3.7325455779,0.9649620575,0.9595355734,0.9698563159,
Survival,1,3.7460285103,0.9641665406,0.9584967179,0.9692708807,
Survival,1,3.8512598567,0.9632803581,0.9573212941,0.9686331103,
Survival,1,4,0.9632803581,0.9573212941,0.9686331103,1088
Survival,1,4.007620669,0.9622378469,0.9558978619,0.9679149802,
Survival,1,4.2062238596,0.9609233143,0.9540155926,0.9670778564,
Survival,1,4.5553908614,0.9590391509,0.9510755602,0.9660633269,
Survival,1,4.7433809328,0.9567502747,0.9474311067,0.9648743882,
Survival,1,5,0.9567502747,0.9474311067,0.9648743882,419
Survival,2,0,1,1,1,50000
Survival,2,0.0009479739,0.9999799876,0.9998798143,0.9999976659,
Survival,2,0.0043231744,0.9999599342,0.9998536872,0.999990927,
Survival,2,0.0050014429,0.9999398684,0.9998250134,0.99998189,
Survival,2,0.0052846761,0.9999198002,0.9997965785,0.9999714446,
Survival,2,0.0054946934,0.9998997308,0.9997686521,0.9999600232,
Survival,2,0.0178638832,0.9998794903,0.9997408516,0.9999478007,
Survival,2,0.0199174745,0.9998592219,0.9997134677,0.9999349857,
Survival,2,0.022018191,0.999838926,0.9996864363,0.9999216863,
Survival,2,0.0220420763,0.99981863,0.999659756,0.9999079941,
Survival,2,0.0228377859,0.9997983242,0.9996333606,0.9998939634,
Survival,2,0.02289433,0.9997780184,0.9996072307,0.9998796449,
Survival,2,0.0243993272,0.9997576894,0.9995812951,0.9998650621,
Survival,2,0.0245374154,0.9997373592,0.9995555675,0.9998502556,
Survival,2,0.031896307,0.9997169255,0.9995298562,0.9998351903,
Survival,2,0.032339528,0.9996964869,0.9995043128,0.9998199409,
Survival,2,0.0357436169,0.9996760076,0.9994788636,0.999804503,
Survival,2,0.0385970579,0.9996554926,0.9994535052,0.999788893,
Survival,2,0.0400726429,0.9996349578,0.9994282522,0.9997731324,
Survival,2,0.0424391409,0.9996143912,0.9994030764,0.9997572245,
Survival,2,0.0452459762,0.9995937849,0.9993779572,0.9997411729,
Survival,2,0.0466976842,0.9995731573,0.9993529161,0.9997249973,
Survival,2,0.0478677447,0.9995525118,0.9993279512,0.999708707,
Survival,2,0.0502205382,0.9995318419,0.9993030469,0.9996923043,
Survival,2,0.0514775561,0.9995111545,0.9992782078,0.9996757994,
Survival,2,0.0533267055,0.999490444,0.9992534205,0.9996591937,
Survival,2,0.0572133257,0.9994696736,0.9992286271,0.9996424674,
Survival,2,0.0723545128,0.9994486905,0.999203602,0.9996255213,
Survival,2,0.0793190944,0.9994276184,0.999178526,0.9996084403,
Survival,2,0.0825840233,0.9994065013,0.9991534603,0.9995912572,
Survival,2,0.0825843211,0.9993853843,0.9991284663,0.9995740057,
Survival,2,0.0831817124,0.9993642592,0.999103529,0.9995566836,
Survival,2,0.0834302484,0.9993431297,0.9990786499,0.9995392967,
Survival,2,0.0841202663,0.9993219898,0.9990538179,0.9995218435,
Survival,2,0.0847623231,0.9993008384,0.9990290282,0.9995043258,
Survival,2,0.0859314904,0.9992796735,0.9990042759,0.9994867446,
Survival,2,0.0863673696,0.9992585036,0.9989795706,0.9994691081,
Survival,2,0.0968990217,0.9992371902,0.9989547183,0.9994513199,
Survival,2,0.0993386344,0.9992158481,0.9989298775,0.9994334625,
Survival,2,0.0999004986,0.9991944987,0.9989050759,0.9994155531,
Survival,2,0.1010502696,0.9991731324,0.9988802984,0.9993975864,
Survival,2,0.1044520906,0.9991517268,0.9988555129,0.9993795477,
Survival,2,0.1077098916,0.9991302821,0.9988307185,0.9993614386,
Survival,2,0.1083122594,0.9991088295,0.9988059565,0.999343283,
Survival,2,0.1117042503,0.9990873267,0.9987811679,0.9993250512,
Survival,2,0.1155229569,0.9990657691,0.998756346,0.999306741,
Survival,2,0.1186363263,0.9990441616,0.9987314965,0.9992883567,
Survival,2,0.1239851991,0.9990224823,0.9987065895,0.9992698832,
Survival,2,0.1315495026,0.9990006953,0.9986815764,0.9992512946,
Survival,2,0.1451164208,0.9989787194,0.998656349,0.9992325312,
Survival,2,0.1515532127,0.998956647,0.9986310306,0.9992136616,
Survival,2,0.153356875,0.9989345501,0.9986057168,0.9991947396,
Survival,2,0.1584970002,0.9989123821,0.9985803449,0.9991757314,
Survival,2,0.1587819713,0.9988902106,0.9985550038,0.9991566882,
Survival,2,0.1611635638,0.9988680066,0.9985296541,0.999137589,
Survival,2,0.1662199904,0.9988457264,0.9985042375,0.9991184017,
Survival,2,0.1755812251,0.9988233031,0.998478666,0.9990990767,
Survival,2,0.1773443952,0.9988008551,0.998453095,0.999079703,
Survival,2,0.1811397581,0.9987783484,0.9984274793,0.9990602558,
Survival,2,0.1867528044,0.9987557562,0.9984017833,0.9990407152,
Survival,2,0.1880725598,0.9987331421,0.9983760898,0.9990211296,
Survival,2,0.1920122994,0.9987104662,0.9983503464,0.9990014697,
Survival,2,0.1927247104,0.9986877791,0.998324618,0.998981774,
Survival,2,0.1959403191,0.9986650465,0.9982988598,0.9989620172,
Survival,2,0.1988789687,0.9986422725,0.9982730764,0.9989422028,
Survival,2,0.204272904,0.998619414,0.9982472119,0.9989222983,
Survival,2,0.2139149839,0.9985964043,0.9982211801,0.9989022529,
Survival,2,0.2179034816,0.9985733415,0.9981951075,0.9988821416,
Survival,2,0.2185308249,0.9985502691,0.9981690499,0.9988619984,
Survival,2,0.2273759519,0.998527067,0.9981428522,0.9988417312,
Survival,2,0.2280314079,0.9985038524,0.9981166652,0.9988214306,
Survival,2,0.2332068445,0.9984805556,0.9980903987,0.9988010431,
Survival,2,0.2338100711,0.9984572494,0.998064146,0.9987806252,
Survival,2,0.2387892483,0.998433879,0.9980378363,0.9987601349,
Survival,2,0.2442339918,0.9984104206,0.9980114393,0.9987395541,
Survival,2,0.244536689,0.9983869601,0.997985064,0.9987189496,
Survival,2,0.2489126035,0.9983634204,0.9979586121,0.9986982619,
Survival,2,0.2543472774,0.9983397967,0.9979320772,0.9986774873,
Survival,2,0.2621186597,0.9983160583,0.9979054205,0.9986566022,
Survival,2,0.2624634368,0.9982923143,0.9978787802,0.9986356917,
Survival,2,0.2639141743,0.9982685472,0.9978521334,0.9986147424,
Survival,2,0.26461885,0.9982447681,0.9978254942,0.9985937636,
Survival,2,0.2650105896,0.9982209806,0.9977988663,0.9985727584,
Survival,2,0.2687055874,0.998197139,0.997772192,0.9985516912,
Survival,2,0.269943215,0.998173285,0.9977455232,0.9985305951,
Survival,2,0.2741374197,0.9981493795,0.9977188108,0.9985094395,
Survival,2,0.2757081906,0.9981254511,0.9976920902,0.9984882472,
Survival,2,0.2776453153,0.9981014917,0.9976653511,0.9984670122,
Survival,2,0.2811948158,0.9980774694,0.9976385532,0.9984457094,
Survival,2,0.2827347419,0.9980534269,0.9976117498,0.9984243727,
Survival,2,0.2855448501,0.9980293437,0.9975849151,0.9984029862,
Survival,2,0.2928966079,0.9980051514,0.9975579635,0.9983814958,
Survival,2,0.2931183709,0.997980955,0.9975310258,0.9983599848,
Survival,2,0.2936341728,0.9979567469,0.9975040923,0.9983384476,
Survival,2,0.2945765551,0.9979325234,0.9974771583,0.9983168816,
Survival,2,0.2985224453,0.9979082281,0.9974501531,0.9982952417,
Survival,2,0.3071283204,0.9978837815,0.9974229782,0.9982734649,
Survival,2,0.308497523,0.9978593164,0.9973957984,0.998251657,
Survival,2,0.3100061163,0.997834826,0.9973686052,0.9982298129,
Survival,2,0.3111580209,0.9978103182,0.9973414081,0.9982079389,
Survival,2,0.3115178012,0.9977858068,0.9973142237,0.9981860464,
Survival,2,0.3267191547,0.9977610583,0.9972867634,0.9981639485,
Survival,2,0.3283135084,0.9977362772,0.9972592802,0.9981418088,
Survival,2,0.3316183226,0.9977114449,0.997231751,0.9981196127,
Survival,2,0.3378865196,0.997686504,0.9972041048,0.998097314,
Survival,2,0.3407705554,0.9976615181,0.9971764202,0.998074964,
Survival,2,0.3434657217,0.9976364802,0.9971486883,0.998052557,
Survival,2,0.3440125592,0.9976114335,0.9971209622,0.9980301281,
Survival,2,0.349272252,0.9975862946,0.9970931392,0.9980076102,
Survival,2,0.3547775499,0.9975610629,0.9970652185,0.9979850027,
Survival,2,0.3554642127,0.9975358216,0.9970373024,0.997962373,
Survival,2,0.3630173785,0.99751045,0.9970092424,0.9979396237,
Survival,2,0.3646604373,0.9974850499,0.9969811637,0.997916837,
Survival,2,0.3674107151,0.9974595961,0.9969530349,0.9978939926,
Survival,2,0.3746024335,0.9974340202,0.9969247725,0.9978710353,
Survival,2,0.3789956839,0.9974083772,0.9968964438,0.9978480097,
Survival,2,0.3891413953,0.9973825798,0.9968679417,0.9978248448,
Survival,2,0.393888862,0.9973567073,0.9968393637,0.9978016052,
Survival,2,0.3952727679,0.997330812,0.9968107736,0.9977783331,
Survival,2,0.3970300667,0.9973048851,0.9967821606,0.9977550214,
Survival,2,0.3980462169,0.997278938,0.9967535382,0.9977316797,
Survival,2,0.4018950498,0.9972529313,0.9967248584,0.997708276,
Survival,2,0.4049117027,0.9972268743,0.9966961325,0.997684818,
Survival,2,0.40567842,0.9972008037,0.996667405,0.9976613356,
Survival,2,0.4166967779,0.9971745394,0.9966384564,0.9976376825,
Survival,2,0.4173325311,0.9971482676,0.9966095136,0.9976140098,
Survival,2,0.4185969538,0.9971219735,0.9965805586,0.997590306,
Survival,2,0.4289696085,0.9970955043,0.9965514052,0.9975664463,
Survival,2,0.4311050338,0.9970689971,0.9965222203,0.9975425426,
Survival,2,0.4363204013,0.9970424093,0.9964929523,0.9975185602,
Survival,2,0.4377970037,0.9970157938,0.9964636652,0.9974945422,
Survival,2,0.4386558221,0.9969891591,0.9964343692,0.9974704959,
Survival,2,0.4409584301,0.9969624839,0.9964050383,0.9974464037,
Survival,2,0.449110142,0.9969356975,0.9963755868,0.9974222081,
Survival,2,0.4520686891,0.9969088519,0.9963460778,0.9973979516,
Survival,2,0.4589767239,0.9968818691,0.9963164166,0.9973735701,
Survival,2,0.4603347967,0.9968548665,0.9962867457,0.9973491601,
Survival,2,0.4651426653,0.9968277707,0.9962569759,0.9973246613,
Survival,2,0.4665020316,0.9968006446,0.9962271835,0.9973001253,
Survival,2,0.4719081153,0.9967734319,0.9961973003,0.9972755061,
Survival,2,0.4739891251,0.9967461858,0.9961673904,0.9972508473,
Survival,2,0.4782356255,0.9967188649,0.996137404,0.997226115,
Survival,2,0.4801793715,0.9966915134,0.9961073942,0.9972013455,
Survival,2,0.483668217,0.9966640978,0.9960773207,0.9971765115,
Survival,2,0.5021342979,0.9966363294,0.9960468347,0.9971513755,
Survival,2,0.5083324367,0.9966084671,0.9960162493,0.9971261502,
Survival,2,0.5126218306,0.9965805164,0.9959855713,0.99710084,
Survival,2,0.5144470364,0.9965525218,0.9959548542,0.9970754816,
Survival,2,0.5178469665,0.9965244649,0.9959240759,0.9970500598,
Survival,2,0.5208458187,0.9964963502,0.9958932416,0.9970245785,
Survival,2,0.5229514319,0.9964681966,0.9958623742,0.9969990532,
Survival,2,0.5261816033,0.9964399801,0.9958314445,0.9969734641,
Survival,2,0.5276557227,0.9964117251,0.995800482,0.9969478315,
Survival,2,0.5295412834,0.9963834316,0.9957694866,0.9969221555,
Survival,2,0.5304545359,0.9963551212,0.9957384841,0.996896454,
Survival,2,0.5325176884,0.9963267787,0.9957074561,0.9968707144,
Survival,2,0.5336727591,0.9962984119,0.9956764119,0.9968449434,
Survival,2,0.5420367431,0.9962698965,0.9956452023,0.9968190383,
Survival,2,0.5502495875,0.996241212,0.9956138027,0.996792982,
Survival,2,0.5540346217,0.9962124563,0.9955823307,0.9967668553,
Survival,2,0.5608019102,0.9961835848,0.9955507328,0.9967406215,
Survival,2,0.5636632027,0.9961546688,0.9955190947,0.9967143395,
Survival,2,0.5725531289,0.9961255857,0.9954872691,0.9966879079,
Survival,2,0.5738445917,0.9960964745,0.9954554231,0.9966614417,
Survival,2,0.5740193634,0.9960673591,0.9954235849,0.9966349605,
Survival,2,0.5787625924,0.9960381507,0.9953916481,0.9966083911,
Survival,2,0.5790542529,0.9960089345,0.9953597149,0.9965818041,
Survival,2,0.5907488215,0.9959794938,0.9953275256,0.9965550199,
Survival,2,0.5911728837,0.9959500426,0.9952953367,0.9965282158,
Survival,2,0.5972586972,0.9959204708,0.9952630162,0.9965013005,
Survival,2,0.6055512923,0.9958907311,0.9952305077,0.9964742348,
Survival,2,0.607346075,0.9958609533,0.9951979665,0.9964471262,
Survival,2,0.60813963,0.9958311612,0.995165421,0.9964199947,
Survival,2,0.6089344084,0.9958013557,0.9951328722,0.996392841,
Survival,2,0.6110675803,0.9957715189,0.9951002986,0.9963656504,
Survival,2,0.6124082925,0.9957416598,0.9950677108,0.9963384304,
Survival,2,0.6157788729,0.9957117334,0.9950350549,0.9963111437,
Survival,2,0.6165653896,0.9956817953,0.9950023973,0.9962838365,
Survival,2,0.6209135013,0.9956517678,0.9949696454,0.9962564443,
Survival,2,0.6230215095,0.9956217077,0.9949368666,0.9962290144,
Survival,2,0.6258928435,0.9955915911,0.9949040328,0.996201527,
Survival,2,0.6304671887,0.9955613851,0.9948711043,0.9961739544,
Survival,2,0.6364311064,0.9955310529,0.9948380377,0.9961462663,
Survival,2,0.6385026966,0.9955006708,0.9948049236,0.9961185259,
Survival,2,0.6451302163,0.9954701415,0.9947716463,0.9960906524,
Survival,2,0.6573725169,0.9954393658,0.994738088,0.9960625628,
Survival,2,0.6587903252,0.9954085654,0.9947045124,0.996034442,
Survival,2,0.6595014214,0.9953777535,0.9946709353,0.996006301,
Survival,2,0.6619121412,0.9953468891,0.9946373079,0.9959781057,
Survival,2,0.6743398006,0.9953157699,0.9946033895,0.9959496873,
Survival,2,0.6809784298,0.9952845139,0.9945693206,0.9959211441,
Survival,2,0.6818136661,0.9952532442,0.9945352477,0.9958925788,
Survival,2,0.6863496616,0.9952218739,0.9945010675,0.9958639189,
Survival,2,0.6863995994,0.9951904987,0.9944668935,0.9958352444,
Survival,2,0.6952934147,0.9951589364,0.9944325094,0.9958064031,
Survival,2,0.6966840908,0.995127347,0.9943981054,0.9957775286,
Survival,2,0.6967647493,0.9950957567,0.9943637122,0.9957486428,
Survival,2,0.6987786904,0.9950641282,0.9943292856,0.9957197148,
Survival,2,0.7010923312,0.9950324564,0.9942948195,0.9956907402,
Survival,2,0.7041167533,0.9950007129,0.9942602802,0.9956616953,
Survival,2,0.7043333172,0.9949689663,0.9942257489,0.9956326377,
Survival,2,0.7126236523,0.9949370722,0.9941910545,0.9956034464,
Survival,2,0.7132198542,0.9949051638,0.9941563548,0.9955742329,
Survival,2,0.7155969423,0.994873199,0.9941215999,0.995544962,
Survival,2,0.7167876134,0.9948412064,0.9940868236,0.9955156579,
Survival,2,0.7375032883,0.9948087958,0.9940515641,0.9954859932,
Survival,2,0.7424073666,0.9947762942,0.9940162086,0.9954562419,
Survival,2,0.7543588153,0.9947435379,0.9939805633,0.9954262669,
Survival,2,0.7552616982,0.9947107687,0.9939449147,0.9953962705,
Survival,2,0.7606933309,0.9946778857,0.9939091435,0.9953661685,
Survival,2,0.7690421837,0.9946448344,0.993873185,0.9953359149,
Survival,2,0.7740592828,0.9946116962,0.9938371357,0.995305578,
Survival,2,0.7832887418,0.9945783714,0.9938008776,0.9952750742,
Survival,2,0.7853978169,0.9945449974,0.9937645735,0.9952445187,
Survival,2,0.7859768557,0.9945116178,0.9937282749,0.9952139479,
Survival,2,0.7902849059,0.9944781292,0.9936918594,0.9951832752,
Survival,2,0.7939488348,0.9944445625,0.9936553638,0.9951525266,
Survival,2,0.7943013628,0.9944109937,0.9936188775,0.9951217658,
Survival,2,0.801347577,0.9943772562,0.9935822038,0.9950908531,
Survival,2,0.8126564386,0.9943432744,0.9935452531,0.9950597248,
Survival,2,0.8161685819,0.9943092168,0.9935082252,0.9950285225,
Survival,2,0.8167742657,0.9942751523,0.9934712012,0.9949973039,
Survival,2,0.816807066,0.9942410878,0.9934341893,0.9949660748,
Survival,2,0.8191056426,0.9942069801,0.9933971382,0.994934799,
